dataset_name,site,treatment,activity_media_name,activity_start_date,activity_depth_height_measure,activity_depth_height_unit,characteristic_name,characteristic_name_long,method_speciation,result_sample_fraction,result_value,result_unit,layer_collection_start_depth,layer_collection_end_depth,result_detection_quantitation_limit_measure,result_detection_quantitation_limit_unit,result_detection_quantitation_limit_type,result_comment,result_analytical_method_name,result_analytical_method_instrument,result_analytical_reference_method,field_comment
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,ALK,"Alkalinity, total",,Unfiltered,117.40000,ueq/L,0.00,0.25,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,CA,Calcium,as Ca,Filterable,1.67000,mg/L,0.00,0.25,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,CHLA,Chlorophyll a,,Suspended,1.56000,ug/L,0.00,0.25,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,CL,Chloride,as Cl,Filterable,0.15000,mg/L,0.00,0.25,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,DIC,Inorganic carbon,,Dissolved,122.00000,umol/L,0.00,0.25,2.25,umol/L,Method Detection Level,,ELA-DIC,LI-850 LI-COR CO2/H20 Gas Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,DOC,Organic carbon,,Filterable,601.00000,umol/L,0.00,0.25,43,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,FE,Iron,as Fe,Filterable,0.03000,mg/L,0.00,0.25,0.02,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,K,Potassium,as K,Filterable,0.27000,mg/L,0.00,0.25,0.0092,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,MG,Magnesium,as Mg,Filterable,0.67000,mg/L,0.00,0.25,0.0103,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,0.25,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,NA,Sodium,as Na,Filterable,0.59000,mg/L,0.00,0.25,0.016,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,NH3,Ammonia,as N,Filterable,12.60000,ug/L,0.00,0.25,4.4,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,NO2,Nitrite,as N,Filterable,0.70000,ug/L,0.00,0.25,0.58,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,NO3,Nitrate,as N,Filterable,2.70000,ug/L,0.00,0.25,1.12,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),446.00000,ug/L,0.00,0.25,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),46.00000,ug/L,0.00,0.25,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),2.00000,ug/L,0.00,0.25,0.2,ug/L,Method Detection Level,,ELA-PartP,Cole-Parmer 2100 Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,PH,pH,,Unfiltered,6.76100,,0.00,0.25,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,SO4,Sulfate,as SO4,Filterable,1.07000,mg/L,0.00,0.25,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.79300,mg/L,0.00,0.25,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,349.90000,ug/L,0.00,0.25,4.4,ug/L,Method Detection Level,,ELA-TDN,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-07-29,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,3.40000,ug/L,0.00,0.25,0.5,ug/L,Method Detection Level,,ELA-TDP,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,ALK,"Alkalinity, total",,Unfiltered,122.40000,ueq/L,0.00,2.75,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,ALK,"Alkalinity, total",,Unfiltered,117.00000,ueq/L,0.00,2.75,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,CA,Calcium,as Ca,Filterable,1.85000,mg/L,0.00,2.75,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,CA,Calcium,as Ca,Filterable,1.87000,mg/L,0.00,2.75,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,CHLA,Chlorophyll a,,Suspended,1.19000,ug/L,0.00,2.75,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,CHLA,Chlorophyll a,,Suspended,1.12000,ug/L,0.00,2.75,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,CL,Chloride,as Cl,Filterable,0.17000,mg/L,0.00,2.75,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,CL,Chloride,as Cl,Filterable,0.16000,mg/L,0.00,2.75,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,DIC,Inorganic carbon,,Dissolved,131.00000,umol/L,0.00,2.75,2.25,umol/L,Method Detection Level,,ELA-DIC,LI-850 LI-COR CO2/H20 Gas Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,DIC,Inorganic carbon,,Dissolved,134.00000,umol/L,0.00,2.75,2.25,umol/L,Method Detection Level,,ELA-DIC,LI-850 LI-COR CO2/H20 Gas Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,DOC,Organic carbon,,Filterable,604.00000,umol/L,0.00,2.75,43,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,DOC,Organic carbon,,Filterable,614.00000,umol/L,0.00,2.75,43,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,FE,Iron,as Fe,Filterable,0.02000,mg/L,0.00,2.75,0.02,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,K,Potassium,as K,Filterable,0.30000,mg/L,0.00,2.75,0.0092,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,MG,Magnesium,as Mg,Filterable,0.71000,mg/L,0.00,2.75,0.0103,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,2.75,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,NA,Sodium,as Na,Filterable,0.64000,mg/L,0.00,2.75,0.016,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,NA,Sodium,as Na,Filterable,0.62000,mg/L,0.00,2.75,0.016,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,NH3,Ammonia,as N,Filterable,17.10000,ug/L,0.00,2.75,4.4,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,NH3,Ammonia,as N,Filterable,14.00000,ug/L,0.00,2.75,4.4,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,NO2,Nitrite,as N,Filterable,0.60000,ug/L,0.00,2.75,,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,NO3,Nitrate,as N,Filterable,1.80000,ug/L,0.00,2.75,1.12,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,NO3,Nitrate,as N,Filterable,1.10000,ug/L,0.00,2.75,1.12,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),437.00000,ug/L,0.00,2.75,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),410.00000,ug/L,0.00,2.75,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),40.00000,ug/L,0.00,2.75,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),46.00000,ug/L,0.00,2.75,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),3.00000,ug/L,0.00,2.75,0.2,ug/L,Method Detection Level,,ELA-PartP,Cole-Parmer 2100 Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,PH,pH,,Unfiltered,6.82200,,0.00,2.75,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,PH,pH,,Unfiltered,6.95000,,0.00,2.75,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,SO4,Sulfate,as SO4,Filterable,1.13000,mg/L,0.00,2.75,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,SO4,Sulfate,as SO4,Filterable,1.08000,mg/L,0.00,2.75,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.78500,mg/L,0.00,2.75,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.77300,mg/L,0.00,2.75,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,262.00000,ug/L,0.00,2.75,4.4,ug/L,Method Detection Level,,ELA-TDN,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,258.20000,ug/L,0.00,2.75,4.4,ug/L,Method Detection Level,,ELA-TDN,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,2.30000,ug/L,0.00,2.75,0.5,ug/L,Method Detection Level,,ELA-TDP,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-12,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,2.50000,ug/L,0.00,2.75,0.5,ug/L,Method Detection Level,,ELA-TDP,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,ALK,"Alkalinity, total",,Unfiltered,123.00000,ueq/L,0.00,3.50,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,CA,Calcium,as Ca,Filterable,1.92000,mg/L,0.00,3.50,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,CHLA,Chlorophyll a,,Suspended,1.39000,ug/L,0.00,3.50,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,CL,Chloride,as Cl,Filterable,0.15000,mg/L,0.00,3.50,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,DIC,Inorganic carbon,,Dissolved,120.00000,umol/L,0.00,3.50,2.25,umol/L,Method Detection Level,,ELA-DIC,LI-850 LI-COR CO2/H20 Gas Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,DOC,Organic carbon,,Filterable,592.00000,umol/L,0.00,3.50,43,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,FE,Iron,as Fe,Filterable,0.00000,mg/L,0.00,3.50,0.02,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,K,Potassium,as K,Filterable,0.28000,mg/L,0.00,3.50,0.0092,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,MG,Magnesium,as Mg,Filterable,0.70000,mg/L,0.00,3.50,0.0103,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,MN,Manganese,as Mn,Filterable,0.00000,mg/L,0.00,3.50,0.0145,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,NA,Sodium,as Na,Filterable,0.63000,mg/L,0.00,3.50,0.016,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,NH3,Ammonia,as N,Filterable,19.00000,ug/L,0.00,3.50,11.4,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,NO2,Nitrite,as N,Filterable,0.40000,ug/L,0.00,3.50,1.29,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,NO3,Nitrate,as N,Filterable,2.00000,ug/L,0.00,3.50,1.5,ug/L,Method Detection Level,,ELA-NOxNH3,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,PARTC,Carbon,as C,Non-Filterable (Particle),363.00000,ug/L,0.00,3.50,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,PARTN,Nitrogen,as N,Non-Filterable (Particle),0.00000,ug/L,0.00,3.50,10,ug/L,Method Detection Level,,UA-C/N,Exeter CE 440 Elemental Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,PARTP,Phosphorus,as P,Non-Filterable (Particle),2.00000,ug/L,0.00,3.50,0.2,ug/L,Method Detection Level,,ELA-PartP,Cole-Parmer 2100 Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,PH,pH,,Unfiltered,6.87700,,0.00,3.50,,,Method Detection Level,,ELA-pH,Fisher Scientific Accumet pH meter,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,SO4,Sulfate,as SO4,Filterable,1.04000,mg/L,0.00,3.50,0.04,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,SRSI,"Silica, reactive",as Si,Dissolved,0.74300,mg/L,0.00,3.50,0.003,mg/L,Method Detection Level,,ELA-SRSi,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,TDN,"Total Nitrogen, mixed forms",as N,Dissolved,267.50000,ug/L,0.00,3.50,4.4,ug/L,Method Detection Level,,ELA-TDN,AutoAnalyzer 3,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-08-26,,epi,TDP,"Total Phosphorus, mixed forms",as P,Dissolved,7.60000,ug/L,0.00,3.50,0.5,ug/L,Method Detection Level,,ELA-TDP,Shimadzu UV1800 Scanning Spectrophotometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,ALK,"Alkalinity, total",,Unfiltered,124.00000,ueq/L,0.00,4.25,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,ALK,"Alkalinity, total",,Unfiltered,124.40000,ueq/L,0.00,4.25,6,ueq/L,Method Detection Level,,UA-Alk,Mantech PC-Titration Plus System,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,CA,Calcium,as Ca,Filterable,1.71000,mg/L,0.00,4.25,0.0053,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,CHLA,Chlorophyll a,,Suspended,1.87000,ug/L,0.00,4.25,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,CHLA,Chlorophyll a,,Suspended,1.42000,ug/L,0.00,4.25,0.5,ug/L,Method Detection Level,,ELA-Chla,Turner Designs Trilogy Fluorometer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,CL,Chloride,as Cl,Filterable,0.19000,mg/L,0.00,4.25,0.03,mg/L,Method Detection Level,,UA-ClSO4,Dionex DX-600 Ion Chromatograph,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,DIC,Inorganic carbon,,Dissolved,121.00000,umol/L,0.00,4.25,2.25,umol/L,Method Detection Level,,ELA-DIC,LI-850 LI-COR CO2/H20 Gas Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,DIC,Inorganic carbon,,Dissolved,124.00000,umol/L,0.00,4.25,2.25,umol/L,Method Detection Level,,ELA-DIC,LI-850 LI-COR CO2/H20 Gas Analyzer,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,DOC,Organic carbon,,Filterable,586.00000,umol/L,0.00,4.25,43,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,DOC,Organic carbon,,Filterable,589.00000,umol/L,0.00,4.25,43,umol/L,Method Detection Level,,FWI-DOC,Shimadzu TOC-VCPH/CPN,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,FE,Iron,as Fe,Filterable,0.00000,mg/L,0.00,4.25,0.02,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,K,Potassium,as K,Filterable,0.29000,mg/L,0.00,4.25,0.0092,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
Chemistry,Site3,none (reference/control),Lake Water,2019-09-09,,epi,K,Potassium,as K,Filterable,0.27000,mg/L,0.00,4.25,0.0092,mg/L,Method Detection Level,,UA-ICP,Thermo ICAP-6300 ICP-OES,"The Chemical Analysis of Fresh Water - Third Edition, 202X",
